,ID,Tag,Mesure,valeur,TimeStamp
2653,multisensor1,ItalianCity,AH,"0,7478",2004-03-12 20:00:00
2654,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:03:20.328960768
2655,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:03:20.328960768
2656,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:20.328960768
2657,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:03:20.328960768
2658,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:20.328960768
2659,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:03:20.328960768
2660,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:03:20.328960768
2661,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043572918258805,2020-07-12 00:03:04.582823168
2662,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.5999984741211,2020-07-12 00:03:04.582823168
2663,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:04.582823168
2664,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0069704867602677,2020-07-12 00:03:04.582823168
2665,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:04.582823168
2666,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0184785295746966,2020-07-12 00:03:04.582823168
2667,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:04.582823168
2668,multisensor1,ItalianCity,CO(GT),"4,4",2004-03-12 21:00:00
2669,multisensor1,ItalianCity,PT08.S1(CO),1598,2004-03-12 21:00:00
2670,multisensor1,ItalianCity,NMHC(GT),333,2004-03-12 21:00:00
2671,multisensor1,ItalianCity,C6H6(GT),"20,1",2004-03-12 21:00:00
2672,multisensor1,ItalianCity,PT08.S2(NMHC),1299,2004-03-12 21:00:00
2673,multisensor1,ItalianCity,NOX(GT),274,2004-03-12 21:00:00
2674,multisensor1,ItalianCity,PT08.S3(NOX),752,2004-03-12 21:00:00
2675,multisensor1,ItalianCity,NO2(GT),149,2004-03-12 21:00:00
2676,multisensor1,ItalianCity,PT08.S4(NO2),1941,2004-03-12 21:00:00
2677,multisensor1,ItalianCity,PT08.S5(O3),1627,2004-03-12 21:00:00
2678,multisensor1,ItalianCity,T,"12,1",2004-03-12 21:00:00
2679,multisensor1,ItalianCity,RH,"53,3",2004-03-12 21:00:00
2680,multisensor1,ItalianCity,AH,"0,7536",2004-03-12 21:00:00
2681,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049860559571293,2020-07-12 00:03:21.527213824
2682,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,51.0,2020-07-12 00:03:21.527213824
2683,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:21.527213824
2684,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076844281451479,2020-07-12 00:03:21.527213824
2685,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:21.527213824
2686,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0205070528587053,2020-07-12 00:03:21.527213824
2687,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:03:21.527213824
2688,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:03:04.619436032
2689,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.19999694824219,2020-07-12 00:03:04.619436032
2690,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:04.619436032
2691,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:03:04.619436032
2692,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:04.619436032
2693,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:03:04.619436032
2694,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:03:04.619436032
2695,multisensor1,ItalianCity,CO(GT),"3,5",2004-03-12 22:00:00
2696,multisensor1,ItalianCity,PT08.S1(CO),1484,2004-03-12 22:00:00
2697,multisensor1,ItalianCity,NMHC(GT),215,2004-03-12 22:00:00
2698,multisensor1,ItalianCity,C6H6(GT),"14,3",2004-03-12 22:00:00
2699,multisensor1,ItalianCity,PT08.S2(NMHC),1127,2004-03-12 22:00:00
2700,multisensor1,ItalianCity,NOX(GT),253,2004-03-12 22:00:00
2701,multisensor1,ItalianCity,PT08.S3(NOX),839,2004-03-12 22:00:00
2702,multisensor1,ItalianCity,NO2(GT),139,2004-03-12 22:00:00
2703,multisensor1,ItalianCity,PT08.S4(NO2),1723,2004-03-12 22:00:00
2704,multisensor1,ItalianCity,PT08.S5(O3),1491,2004-03-12 22:00:00
2705,multisensor1,ItalianCity,T,"11,0",2004-03-12 22:00:00
2706,multisensor1,ItalianCity,RH,"59,1",2004-03-12 22:00:00
2707,multisensor1,ItalianCity,AH,"0,7740",2004-03-12 22:00:00
2708,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049846493467041,2020-07-12 00:03:25.213351424
2709,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,51.0,2020-07-12 00:03:25.213351424
2710,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:25.213351424
2711,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076828598556198,2020-07-12 00:03:25.213351424
2712,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:25.213351424
2713,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0205025823175317,2020-07-12 00:03:25.213351424
2714,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:03:25.213351424
2715,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049673925050777,2020-07-12 00:03:06.794604288
2716,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:06.794604288
2717,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:06.794604288
2718,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076636094953082,2020-07-12 00:03:06.794604288
2719,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:06.794604288
2720,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204477126195581,2020-07-12 00:03:06.794604288
2721,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:06.794604288
2722,multisensor1,ItalianCity,CO(GT),"5,4",2004-03-12 23:00:00
2723,multisensor1,ItalianCity,PT08.S1(CO),1677,2004-03-12 23:00:00
2724,multisensor1,ItalianCity,NMHC(GT),367,2004-03-12 23:00:00
2725,multisensor1,ItalianCity,C6H6(GT),"21,8",2004-03-12 23:00:00
2726,multisensor1,ItalianCity,PT08.S2(NMHC),1346,2004-03-12 23:00:00
2727,multisensor1,ItalianCity,NOX(GT),300,2004-03-12 23:00:00
2728,multisensor1,ItalianCity,PT08.S3(NOX),741,2004-03-12 23:00:00
2729,multisensor1,ItalianCity,NO2(GT),134,2004-03-12 23:00:00
2730,multisensor1,ItalianCity,PT08.S4(NO2),2062,2004-03-12 23:00:00
2731,multisensor1,ItalianCity,PT08.S5(O3),1657,2004-03-12 23:00:00
2732,multisensor1,ItalianCity,T,"9,7",2004-03-12 23:00:00
2733,multisensor1,ItalianCity,RH,"64,6",2004-03-12 23:00:00
2734,multisensor1,ItalianCity,AH,"0,7771",2004-03-12 23:00:00
2735,00:0f:00:70:91:0a,Multisensor,CO,0.0028804994474531,2020-07-12 00:03:25.755214336
2736,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:03:25.755214336
2737,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:25.755214336
2738,00:0f:00:70:91:0a,Multisensor,LPG,0.0051669233961359,2020-07-12 00:03:25.755214336
2739,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:25.755214336
2740,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0134205578926963,2020-07-12 00:03:25.755214336
2741,00:0f:00:70:91:0a,Multisensor,TEMP,19.700000762939453,2020-07-12 00:03:25.755214336
2742,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043830438373499,2020-07-12 00:03:09.479555328
2743,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.5,2020-07-12 00:03:09.479555328
2744,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:09.479555328
2745,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070002640007672,2020-07-12 00:03:09.479555328
2746,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:09.479555328
2747,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185628624857915,2020-07-12 00:03:09.479555328
2748,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:09.479555328
2749,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:03:26.248965376
2750,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,79.0999984741211,2020-07-12 00:03:26.248965376
2751,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:26.248965376
2752,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:03:26.248965376
2753,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:26.248965376
2754,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:03:26.248965376
2755,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:26.248965376
2756,multisensor1,ItalianCity,CO(GT),"2,7",2004-03-13 00:00:00
2757,multisensor1,ItalianCity,PT08.S1(CO),1280,2004-03-13 00:00:00
2758,multisensor1,ItalianCity,NMHC(GT),122,2004-03-13 00:00:00
2759,multisensor1,ItalianCity,C6H6(GT),"9,6",2004-03-13 00:00:00
2760,multisensor1,ItalianCity,PT08.S2(NMHC),964,2004-03-13 00:00:00
2761,multisensor1,ItalianCity,NOX(GT),193,2004-03-13 00:00:00
2762,multisensor1,ItalianCity,PT08.S3(NOX),963,2004-03-13 00:00:00
2763,multisensor1,ItalianCity,NO2(GT),113,2004-03-13 00:00:00
2764,multisensor1,ItalianCity,PT08.S4(NO2),1544,2004-03-13 00:00:00
2765,multisensor1,ItalianCity,PT08.S5(O3),1285,2004-03-13 00:00:00
2766,multisensor1,ItalianCity,T,"9,5",2004-03-13 00:00:00
2767,multisensor1,ItalianCity,RH,"64,1",2004-03-13 00:00:00
2768,multisensor1,ItalianCity,AH,"0,7597",2004-03-13 00:00:00
2769,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049417787374202,2020-07-12 00:03:28.897498624
2770,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,51.0,2020-07-12 00:03:28.897498624
2771,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:28.897498624
2772,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076350026684634,2020-07-12 00:03:28.897498624
2773,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:28.897498624
2774,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203661913563325,2020-07-12 00:03:28.897498624
2775,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:03:28.897498624
2776,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049460060247089,2020-07-12 00:03:10.476639488
2777,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:10.476639488
2778,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:10.476639488
2779,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076397267496981,2020-07-12 00:03:10.476639488
2780,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:10.476639488
2781,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203796522013571,2020-07-12 00:03:10.476639488
2782,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:10.476639488
2783,multisensor1,ItalianCity,CO(GT),"1,9",2004-03-13 01:00:00
2784,multisensor1,ItalianCity,PT08.S1(CO),1196,2004-03-13 01:00:00
2785,multisensor1,ItalianCity,NMHC(GT),67,2004-03-13 01:00:00
2786,multisensor1,ItalianCity,C6H6(GT),"7,4",2004-03-13 01:00:00
2787,multisensor1,ItalianCity,PT08.S2(NMHC),873,2004-03-13 01:00:00
2788,multisensor1,ItalianCity,NOX(GT),139,2004-03-13 01:00:00
2789,multisensor1,ItalianCity,PT08.S3(NOX),1071,2004-03-13 01:00:00
2790,multisensor1,ItalianCity,NO2(GT),97,2004-03-13 01:00:00
2791,multisensor1,ItalianCity,PT08.S4(NO2),1463,2004-03-13 01:00:00
2792,multisensor1,ItalianCity,PT08.S5(O3),1144,2004-03-13 01:00:00
2793,multisensor1,ItalianCity,T,"9,1",2004-03-13 01:00:00
2794,multisensor1,ItalianCity,RH,"63,9",2004-03-13 01:00:00
2795,multisensor1,ItalianCity,AH,"0,7423",2004-03-13 01:00:00
2796,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:03:31.126687744
2797,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.19999694824219,2020-07-12 00:03:31.126687744
2798,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:31.126687744
2799,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:03:31.126687744
2800,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:31.126687744
2801,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:03:31.126687744
2802,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:31.126687744
2803,00:0f:00:70:91:0a,Multisensor,CO,0.0029050147565559,2020-07-12 00:03:13.292493568
2804,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0999984741211,2020-07-12 00:03:13.292493568
2805,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:13.292493568
2806,00:0f:00:70:91:0a,Multisensor,LPG,0.0051986974792943,2020-07-12 00:03:13.292493568
2807,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:13.292493568
2808,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0135087333295562,2020-07-12 00:03:13.292493568
2809,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:03:13.292493568
2810,multisensor1,ItalianCity,CO(GT),"1,6",2004-03-13 02:00:00
2811,multisensor1,ItalianCity,PT08.S1(CO),1184,2004-03-13 02:00:00
2812,multisensor1,ItalianCity,NMHC(GT),43,2004-03-13 02:00:00
2813,multisensor1,ItalianCity,C6H6(GT),"5,4",2004-03-13 02:00:00
2814,multisensor1,ItalianCity,PT08.S2(NMHC),782,2004-03-13 02:00:00
2815,multisensor1,ItalianCity,NOX(GT),83,2004-03-13 02:00:00
2816,multisensor1,ItalianCity,PT08.S3(NOX),1176,2004-03-13 02:00:00
2817,multisensor1,ItalianCity,NO2(GT),82,2004-03-13 02:00:00
2818,multisensor1,ItalianCity,PT08.S4(NO2),1365,2004-03-13 02:00:00
2819,multisensor1,ItalianCity,PT08.S5(O3),1043,2004-03-13 02:00:00
2820,multisensor1,ItalianCity,T,"8,8",2004-03-13 02:00:00
2821,multisensor1,ItalianCity,RH,"63,9",2004-03-13 02:00:00
2822,multisensor1,ItalianCity,AH,"0,7256",2004-03-13 02:00:00
2823,00:0f:00:70:91:0a,Multisensor,CO,0.0029050147565559,2020-07-12 00:03:31.184730880
2824,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:03:31.184730880
2825,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:31.184730880
2826,00:0f:00:70:91:0a,Multisensor,LPG,0.0051986974792943,2020-07-12 00:03:31.184730880
2827,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:31.184730880
2828,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0135087333295562,2020-07-12 00:03:31.184730880
2829,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:03:31.184730880
2830,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049604239994515,2020-07-12 00:03:14.155349504
2831,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:14.155349504
2832,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:14.155349504
2833,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076558307437068,2020-07-12 00:03:14.155349504
2834,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:14.155349504
2835,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204255433482755,2020-07-12 00:03:14.155349504
2836,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:14.155349504
2837,multisensor1,ItalianCity,CO(GT),"1,7",2004-03-13 03:00:00
2838,multisensor1,ItalianCity,PT08.S1(CO),1172,2004-03-13 03:00:00
2839,multisensor1,ItalianCity,NMHC(GT),46,2004-03-13 03:00:00
2840,multisensor1,ItalianCity,C6H6(GT),"5,4",2004-03-13 03:00:00
2841,multisensor1,ItalianCity,PT08.S2(NMHC),783,2004-03-13 03:00:00
2842,multisensor1,ItalianCity,NOX(GT),-200,2004-03-13 03:00:00
2843,multisensor1,ItalianCity,PT08.S3(NOX),1179,2004-03-13 03:00:00
2844,multisensor1,ItalianCity,NO2(GT),-200,2004-03-13 03:00:00
2845,multisensor1,ItalianCity,PT08.S4(NO2),1380,2004-03-13 03:00:00
2846,multisensor1,ItalianCity,PT08.S5(O3),996,2004-03-13 03:00:00
2847,multisensor1,ItalianCity,T,"7,8",2004-03-13 03:00:00
2848,multisensor1,ItalianCity,RH,"67,5",2004-03-13 03:00:00
2849,multisensor1,ItalianCity,AH,"0,7173",2004-03-13 03:00:00
2850,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049375502303336,2020-07-12 00:03:32.583796736
2851,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:32.583796736
2852,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:32.583796736
2853,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076302761057215,2020-07-12 00:03:32.583796736
2854,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:32.583796736
2855,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203527240087818,2020-07-12 00:03:32.583796736
2856,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.7,2020-07-12 00:03:32.583796736
2857,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043910039545833,2020-07-12 00:03:14.354940160
2858,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.4000015258789,2020-07-12 00:03:14.354940160
2859,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:14.354940160
2860,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070094585431387,2020-07-12 00:03:14.354940160
2861,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:14.354940160
2862,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0185889075400507,2020-07-12 00:03:14.354940160
2863,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:14.354940160
2864,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:03:36.075444224
2865,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.19999694824219,2020-07-12 00:03:36.075444224
2866,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:36.075444224
2867,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:03:36.075444224
2868,00:0f:00:70:91:0a,Multisensor,MOTION,False,2020-07-12 00:03:36.075444224
2869,00:0f:00:70:91:0a,Multisensor,SMOKE,0.0132748367048515,2020-07-12 00:03:36.075444224
2870,00:0f:00:70:91:0a,Multisensor,TEMP,19.799999237060547,2020-07-12 00:03:36.075444224
2871,multisensor1,ItalianCity,CO(GT),-200,2004-03-13 04:00:00
2872,multisensor1,ItalianCity,PT08.S1(CO),1147,2004-03-13 04:00:00
2873,multisensor1,ItalianCity,NMHC(GT),56,2004-03-13 04:00:00
2874,multisensor1,ItalianCity,C6H6(GT),"6,2",2004-03-13 04:00:00
2875,multisensor1,ItalianCity,PT08.S2(NMHC),821,2004-03-13 04:00:00
2876,multisensor1,ItalianCity,NOX(GT),109,2004-03-13 04:00:00
2877,multisensor1,ItalianCity,PT08.S3(NOX),1132,2004-03-13 04:00:00
2878,multisensor1,ItalianCity,NO2(GT),83,2004-03-13 04:00:00
2879,multisensor1,ItalianCity,PT08.S4(NO2),1412,2004-03-13 04:00:00
2880,multisensor1,ItalianCity,PT08.S5(O3),992,2004-03-13 04:00:00
2881,multisensor1,ItalianCity,T,"7,0",2004-03-13 04:00:00
2882,multisensor1,ItalianCity,RH,"71,1",2004-03-13 04:00:00
2883,multisensor1,ItalianCity,AH,"0,7158",2004-03-13 04:00:00
2884,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049460347454986,2020-07-12 00:03:17.841232896
2885,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:17.841232896
2886,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:17.841232896
2887,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076397588419559,2020-07-12 00:03:17.841232896
2888,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:17.841232896
2889,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203797436473034,2020-07-12 00:03:17.841232896
2890,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:17.841232896
2891,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049702557644185,2020-07-12 00:03:36.270018816
2892,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:36.270018816
2893,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:36.270018816
2894,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076668047981169,2020-07-12 00:03:36.270018816
2895,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:36.270018816
2896,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0204568196070641,2020-07-12 00:03:36.270018816
2897,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:36.270018816
2898,multisensor1,ItalianCity,CO(GT),1,2004-03-13 05:00:00
2899,multisensor1,ItalianCity,PT08.S1(CO),978,2004-03-13 05:00:00
2900,multisensor1,ItalianCity,NMHC(GT),30,2004-03-13 05:00:00
2901,multisensor1,ItalianCity,C6H6(GT),"2,6",2004-03-13 05:00:00
2902,multisensor1,ItalianCity,PT08.S2(NMHC),625,2004-03-13 05:00:00
2903,multisensor1,ItalianCity,NOX(GT),62,2004-03-13 05:00:00
2904,multisensor1,ItalianCity,PT08.S3(NOX),1420,2004-03-13 05:00:00
2905,multisensor1,ItalianCity,NO2(GT),65,2004-03-13 05:00:00
2906,multisensor1,ItalianCity,PT08.S4(NO2),1274,2004-03-13 05:00:00
2907,multisensor1,ItalianCity,PT08.S5(O3),819,2004-03-13 05:00:00
2908,multisensor1,ItalianCity,T,"8,3",2004-03-13 05:00:00
2909,multisensor1,ItalianCity,RH,"63,6",2004-03-13 05:00:00
2910,multisensor1,ItalianCity,AH,"0,6982",2004-03-13 05:00:00
2911,1c:bf:ce:15:ec:4d,Multisensor,CO,0.004349401797742,2020-07-12 00:03:36.535098368
2912,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.30000305175781,2020-07-12 00:03:36.535098368
2913,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:36.535098368
2914,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0069613537299617,2020-07-12 00:03:36.535098368
2915,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:36.535098368
2916,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0184526685948514,2020-07-12 00:03:36.535098368
2917,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:36.535098368
2918,1c:bf:ce:15:ec:4d,Multisensor,CO,0.0043950416971085,2020-07-12 00:03:18.697217024
2919,1c:bf:ce:15:ec:4d,Multisensor,HUMIDITY,78.4000015258789,2020-07-12 00:03:18.697217024
2920,1c:bf:ce:15:ec:4d,Multisensor,LIGHT,True,2020-07-12 00:03:18.697217024
2921,1c:bf:ce:15:ec:4d,Multisensor,LPG,0.0070141206810075,2020-07-12 00:03:18.697217024
2922,1c:bf:ce:15:ec:4d,Multisensor,MOTION,False,2020-07-12 00:03:18.697217024
2923,1c:bf:ce:15:ec:4d,Multisensor,SMOKE,0.0186021147029603,2020-07-12 00:03:18.697217024
2924,1c:bf:ce:15:ec:4d,Multisensor,TEMP,27.0,2020-07-12 00:03:18.697217024
2925,multisensor1,ItalianCity,CO(GT),"1,2",2004-03-13 06:00:00
2926,multisensor1,ItalianCity,PT08.S1(CO),1100,2004-03-13 06:00:00
2927,multisensor1,ItalianCity,NMHC(GT),27,2004-03-13 06:00:00
2928,multisensor1,ItalianCity,C6H6(GT),"2,9",2004-03-13 06:00:00
2929,multisensor1,ItalianCity,PT08.S2(NMHC),646,2004-03-13 06:00:00
2930,multisensor1,ItalianCity,NOX(GT),53,2004-03-13 06:00:00
2931,multisensor1,ItalianCity,PT08.S3(NOX),1406,2004-03-13 06:00:00
2932,multisensor1,ItalianCity,NO2(GT),60,2004-03-13 06:00:00
2933,multisensor1,ItalianCity,PT08.S4(NO2),1268,2004-03-13 06:00:00
2934,multisensor1,ItalianCity,PT08.S5(O3),835,2004-03-13 06:00:00
2935,multisensor1,ItalianCity,T,"7,2",2004-03-13 06:00:00
2936,multisensor1,ItalianCity,RH,"67,5",2004-03-13 06:00:00
2937,multisensor1,ItalianCity,AH,"0,6887",2004-03-13 06:00:00
2938,b8:27:eb:bf:9d:51,Multisensor,CO,0.0049417500449918,2020-07-12 00:03:39.956258304
2939,b8:27:eb:bf:9d:51,Multisensor,HUMIDITY,50.9,2020-07-12 00:03:39.956258304
2940,b8:27:eb:bf:9d:51,Multisensor,LIGHT,False,2020-07-12 00:03:39.956258304
2941,b8:27:eb:bf:9d:51,Multisensor,LPG,0.0076349706002614,2020-07-12 00:03:39.956258304
2942,b8:27:eb:bf:9d:51,Multisensor,MOTION,False,2020-07-12 00:03:39.956258304
2943,b8:27:eb:bf:9d:51,Multisensor,SMOKE,0.0203660999828123,2020-07-12 00:03:39.956258304
2944,b8:27:eb:bf:9d:51,Multisensor,TEMP,22.6,2020-07-12 00:03:39.956258304
2945,00:0f:00:70:91:0a,Multisensor,CO,0.0028400886071015,2020-07-12 00:03:20.328960768
2946,00:0f:00:70:91:0a,Multisensor,HUMIDITY,76.0,2020-07-12 00:03:20.328960768
2947,00:0f:00:70:91:0a,Multisensor,LIGHT,False,2020-07-12 00:03:20.328960768
2948,00:0f:00:70:91:0a,Multisensor,LPG,0.005114383400977,2020-07-12 00:03:20.328960768
